imdb_id,id,title,budget,revenue,original_language,genre,belongs_to_franchise,production_company,release_date,cert,runtime,popularity,is_Adult,numVotes,averageRating
tt0072081,11843,The Return of the Pink Panther,5000000.0,41833347.0,en,Mystery,1,ITC Films,1975-05-21,G,113.0,6.501177,0,25456.0,7.1
tt0101775,10379,Drop Dead Fred,6788000.0,13878334.0,en,Comedy,0,PolyGram Filmed Entertainment,1991-04-19,PG-13,103.0,7.88101,0,27158.0,6.0
tt0096754,2756,The Abyss,70000000.0,90000098.0,en,Adventure,0,Twentieth Century Fox,1989-08-09,PG-13,139.0,9.809585,0,163839.0,7.5
tt0080749,790,The Fog,1000000.0,21378361.0,en,Horror,0,AVCO Embassy Pictures,1980-02-08,R,89.0,9.194572,0,65306.0,6.8
tt0082340,1103,Escape from New York,6000000.0,50244700.0,en,Science Fiction,1,AVCO Embassy Pictures,1981-05-22,R,99.0,10.124544,0,128198.0,7.2
tt0082533,11298,The Howling,1000000.0,17985893.0,en,Drama,1,Embassy Pictures,1981-04-03,R,91.0,6.715512,0,31535.0,6.6
tt0071853,762,Monty Python and the Holy Grail,400000.0,5028948.0,en,Adventure,0,Python (Monty) Pictures,1975-03-13,PG,91.0,10.43389,0,504885.0,8.2
tt0115610,49763,Bad Moon,7000000.0,1100000.0,en,Horror,0,Morgan Creek Entertainment,1996-11-01,R,80.0,2.661026,0,6104.0,5.9
tt0101700,892,Delicatessen,4000000.0,1794187.0,fr,Comedy,0,Constellation,1991-04-17,R,99.0,12.565447,0,81112.0,7.6
tt0097937,10161,My Left Foot: The Story of Christy Brown,645180.0,14743391.0,en,Drama,0,Ferndale Films,1989-07-21,R,103.0,5.841931,0,68992.0,7.9
tt0105488,10409,Strictly Ballroom,3000000.0,33946224.0,en,Comedy,0,Beyond Films,1992-08-20,PG,94.0,3.233531,0,25320.0,7.2
tt0102370,10174,Madonna: Truth or Dare,4.0,29.0,en,Documentary,0,Boy Toy,1991-05-10,R,119.0,1.325299,0,8762.0,6.4
tt0100332,31225,Paris is Burning,500000.0,3779620.0,en,Documentary,0,Art Matters Inc.,1990-03-13,R,71.0,4.101295,0,13037.0,8.2
tt0073486,510,One Flew Over the Cuckoo's Nest,3000000.0,108981275.0,en,Drama,0,Fantasy Films,1975-11-18,R,133.0,35.529554,0,927653.0,8.7
tt0080684,1891,The Empire Strikes Back,18000000.0,538400000.0,en,Adventure,1,Lucasfilm,1980-05-17,PG,124.0,19.470959,0,1171456.0,8.7
tt0093779,2493,The Princess Bride,16000000.0,30857814.0,en,Adventure,0,Act III Communications,1987-09-18,PG,98.0,15.15267,0,396794.0,8.0
tt0082971,85,Raiders of the Lost Ark,18000000.0,389925971.0,en,Adventure,1,Paramount Pictures,1981-06-12,PG,115.0,19.901576,0,891984.0,8.4
tt0090605,679,Aliens,18500000.0,183316455.0,en,Horror,1,Twentieth Century Fox,1986-07-18,R,137.0,21.761179,0,658861.0,8.3
tt0050083,389,12 Angry Men,350000.0,1000000.0,en,Drama,0,Orion-Nova Productions,1957-03-25,PG,96.0,16.503959,0,700321.0,9.0
tt0066921,185,A Clockwork Orange,2200000.0,26589000.0,en,Science Fiction,0,Warner Bros.,1971-12-18,R,136.0,17.112594,0,765379.0,8.3
tt0056592,595,To Kill a Mockingbird,2000000.0,13129846.0,en,Crime,0,Pakula-Mulligan,1962-12-25,R,129.0,14.284787,0,296108.0,8.2
tt0086190,1892,Return of the Jedi,32350000.0,572700000.0,en,Adventure,1,Lucasfilm,1983-05-23,PG,135.0,14.586087,0,960116.0,8.3
tt0093191,144,Wings of Desire,2500000.0,3200000.0,de,Drama,1,Road Movies Filmproduktion,1987-01-01,PG-13,128.0,6.357321,0,65652.0,8.0
tt0099685,769,GoodFellas,25000000.0,46836394.0,en,Drama,0,Warner Bros.,1990-09-12,R,145.0,15.424092,0,1034608.0,8.7
tt0078748,348,Alien,11000000.0,104931801.0,en,Horror,1,Brandywine Productions,1979-05-25,R,117.0,23.37742,0,796993.0,8.4
tt0054215,539,Psycho,806948.0,32000000.0,en,Drama,1,Shamley Productions,1960-06-16,R,109.0,36.826309,0,611313.0,8.5
tt0080455,525,The Blues Brothers,27000000.0,115229890.0,en,Music,1,Universal Pictures,1980-06-17,R,133.0,10.076901,0,184966.0,7.9
tt0093058,600,Full Metal Jacket,17000000.0,46357676.0,en,Drama,0,Natant,1987-06-26,R,116.0,13.94148,0,682137.0,8.3
tt0081398,1578,Raging Bull,18000000.0,23000000.0,en,Drama,0,Chartoff-Winkler Productions,1980-11-14,R,129.0,8.868558,0,325322.0,8.2
tt0075686,703,Annie Hall,4000000.0,38251425.0,en,Comedy,0,Jack Rollins & Charles H. Joffe Productions,1977-04-19,PG,93.0,18.146043,0,253424.0,8.0
tt0082096,387,Das Boot,14000000.0,85000000.0,de,Action,0,Bavaria Film,1981-09-16,R,149.0,8.80338,0,234246.0,8.3
tt0070735,9277,The Sting,5500000.0,159616327.0,en,Comedy,1,Zanuck/Brown Productions,1973-12-25,PG,129.0,12.016821,0,243773.0,8.3
tt0088247,218,The Terminator,6400000.0,78371200.0,en,Action,1,Cinema '84,1984-10-26,R,108.0,19.293562,0,804174.0,8.0
tt0103873,763,Braindead,3000000.0,242623.0,en,Horror,0,WingNut Films,1992-08-13,R,104.0,13.645568,0,91847.0,7.5
tt0097441,9665,Glory,18000000.0,26828365.0,en,War,0,TriStar Pictures,1989-12-15,R,122.0,7.521346,0,124579.0,7.8
tt0100150,379,Miller's Crossing,14000000.0,5080409.0,en,Drama,0,Circle Films,1990-09-21,R,115.0,7.495853,0,126879.0,7.7
tt0097165,207,Dead Poets Society,16400000.0,235860116.0,en,Drama,0,Touchstone Pictures,1989-06-02,PG,129.0,19.905716,0,432804.0,8.1
tt0061722,37247,The Graduate,3000000.0,104945305.0,en,Drama,0,Lawrence Truman Productions,1967-12-21,PG,106.0,12.057829,0,255662.0,8.0
tt0052311,1480,Touch of Evil,829000.0,2247465.0,en,Drama,0,Universal International Pictures (UI),1958-04-23,PG-13,95.0,9.665347,0,99037.0,8.0
tt0071315,829,Chinatown,6000000.0,30000000.0,en,Crime,1,Paramount Pictures,1974-06-20,R,130.0,12.29227,0,297989.0,8.1
tt0040897,3090,The Treasure of the Sierra Madre,3800000.0,4307000.0,en,Action,0,Warner Bros.,1948-01-24,R,126.0,8.070589,0,115463.0,8.2
tt0081505,694,The Shining,19000000.0,44017374.0,en,Horror,1,Warner Bros.,1980-05-22,R,144.0,19.611589,0,909986.0,8.4
tt0092005,235,Stand by Me,8000000.0,52287414.0,en,Crime,1,Columbia Pictures,1986-08-22,R,89.0,15.206957,0,367056.0,8.1
tt0092991,765,Evil Dead II,3600000.0,5923044.0,en,Horror,1,Renaissance Pictures,1987-03-13,R,84.0,13.520764,0,149468.0,7.8
tt0107048,137,Groundhog Day,14600000.0,70906973.0,en,Romance,0,Columbia Pictures,1993-02-11,PG,101.0,12.989627,0,583964.0,8.0
tt0105695,33,Unforgiven,14000000.0,159157447.0,en,Western,0,Warner Bros.,1992-08-07,R,131.0,10.942149,0,379973.0,8.2
tt0056218,982,The Manchurian Candidate,80000000.0,96105910.0,en,Mystery,0,M.C. Productions,1962-10-24,PG-13,126.0,7.991677,0,71646.0,7.9
tt0088763,105,Back to the Future,19000000.0,381109762.0,en,Adventure,1,Universal Pictures,1985-07-03,PG,116.0,25.778509,0,1072424.0,8.5
tt0101921,1633,Fried Green Tomatoes,11000000.0,119418501.0,en,Drama,0,Universal Pictures,1991-12-27,PG-13,130.0,6.584254,0,67604.0,7.7
tt0094625,149,Akira,8000000.0,553171.0,ja,Science Fiction,0,Akira Committee Company Ltd.,1988-07-16,R,124.0,10.888917,0,167111.0,8.0
tt0091203,8009,Highlander,16000000.0,5900000.0,en,Adventure,1,Thorn EMI Screen Entertainment,1986-03-07,R,116.0,16.870392,0,123375.0,7.1
tt0061512,903,Cool Hand Luke,3000000.0,16217773.0,en,Crime,0,Jalem Productions,1967-06-22,G,126.0,9.718713,0,163724.0,8.1
tt0072431,3034,Young Frankenstein,2800000.0,86273333.0,en,Comedy,0,Gruskoff/Venture Films,1974-12-15,PG,106.0,9.339316,0,144607.0,8.0
tt0102536,339,Night on Earth,3500000.0,2015810.0,en,Comedy,0,Victor Company of Japan (JVC),1991-10-03,R,129.0,8.291886,0,56016.0,7.8
tt0032553,914,The Great Dictator,2000000.0,11000000.0,en,Comedy,0,Charles Chaplin Productions,1940-10-15,R,125.0,9.241748,0,205469.0,8.4
tt0032455,756,Fantasia,2280000.0,83320000.0,en,Animation,1,Walt Disney Productions,1940-11-13,G,124.0,8.03796,0,89448.0,7.7
tt0044706,288,High Noon,730000.0,8000000.0,en,Western,0,Stanley Kramer Productions,1952-03-27,PG,85.0,16.715935,0,98095.0,7.9
tt0088258,11031,This Is Spinal Tap,2500000.0,4736202.0,en,Comedy,0,Spinal Tap Prod.,1984-05-04,R,82.0,13.981499,0,130047.0,7.9
tt0097576,89,Indiana Jones and the Last Crusade,48000000.0,474171806.0,en,Adventure,1,Paramount Pictures,1989-05-24,PG-13,127.0,14.788987,0,698150.0,8.2
tt0091867,11257,A Room with a View,3000000.0,20966644.0,en,Drama,0,Goldcrest Films International,1985-12-13,R,117.0,6.175166,0,40235.0,7.3
tt0084503,12104,Pink Floyd: The Wall,12000000.0,22244207.0,en,Music,0,Goldcrest Films International,1982-07-14,R,95.0,6.773407,0,76654.0,8.1
tt0087553,625,The Killing Fields,14400000.0,34700291.0,en,War,0,Goldcrest Films International,1984-11-02,R,141.0,11.460364,0,52089.0,7.8
tt0049223,830,Forbidden Planet,1900000.0,3250000.0,en,Adventure,0,Metro-Goldwyn-Mayer (MGM),1956-03-15,G,98.0,6.379966,0,45630.0,7.6
tt0064115,642,Butch Cassidy and the Sundance Kid,6000000.0,102308889.0,en,History,1,Campanile Productions,1969-09-23,PG,110.0,6.714577,0,203128.0,8.0
tt0087884,655,"Paris, Texas",1746964.0,2181987.0,en,Drama,0,Road Movies Filmproduktion,1984-05-19,R,147.0,11.635837,0,93635.0,8.1
tt0098635,639,When Harry Met Sally...,16000000.0,92823546.0,en,Comedy,0,Castle Rock Entertainment,1989-07-21,R,96.0,8.34322,0,197945.0,7.6
tt0103644,8077,Alien³,50000000.0,159773545.0,en,Science Fiction,1,Twentieth Century Fox,1992-05-22,R,114.0,17.126768,0,280417.0,6.5
tt0082010,814,An American Werewolf in London,10000000.0,31973249.0,en,Horror,1,Polygram Pictures,1981-08-21,R,97.0,13.390802,0,94145.0,7.5
tt0056869,571,The Birds,2500000.0,11403529.0,en,Horror,1,Alfred J. Hitchcock Productions,1963-03-28,PG-13,119.0,11.591462,0,173350.0,7.7
tt0103874,6114,Dracula,40000000.0,215862692.0,en,Romance,0,American Zoetrope,1992-11-13,R,128.0,16.777675,0,194860.0,7.4
tt0103919,9529,Candyman,6000000.0,25792310.0,en,Drama,1,Candyman Films,1992-10-16,R,99.0,12.721362,0,71498.0,6.6
tt0101540,1598,Cape Fear,35000000.0,182300000.0,en,Crime,0,Amblin Entertainment,1991-11-15,R,128.0,10.302735,0,176449.0,7.3
tt0074285,7340,Carrie,1800000.0,33800000.0,en,Horror,1,Red Bank Films,1976-11-03,R,98.0,9.277692,0,169718.0,7.4
tt0087800,377,A Nightmare on Elm Street,1800000.0,25504513.0,en,Horror,1,New Line Cinema,1984-11-14,R,91.0,13.694713,0,209066.0,7.5
tt0075005,794,The Omen,2800000.0,60922980.0,en,Horror,1,Twentieth Century Fox,1976-06-06,R,111.0,16.641277,0,108287.0,7.5
tt0117731,199,Star Trek: First Contact,46000000.0,150000000.0,en,Science Fiction,1,Digital Image Associates,1996-11-21,PG-13,111.0,8.808497,0,118825.0,7.6
tt0117666,12498,Sling Blade,1000000.0,24444121.0,en,Drama,0,Miramax,1996-08-30,R,135.0,9.475693,0,87672.0,8.0
tt0116705,9279,Jingle All the Way,60000000.0,129832389.0,en,Family,1,1492 Pictures,1996-11-15,PG,89.0,7.898202,0,94488.0,5.7
tt0117372,21539,The Preacher's Wife,40000000.0,48093211.0,en,Fantasy,0,Mundy Lane Entertainment,1996-12-13,PG,124.0,4.182641,0,11216.0,5.6
tt0117477,12709,Ridicule,3000000.0,2503829.0,en,Comedy,0,Epithète Films,1996-05-09,R,102.0,10.879283,0,7212.0,7.4
tt0115433,11674,101 Dalmatians,54000000.0,320689294.0,en,Comedy,1,Walt Disney Pictures,1996-11-17,G,103.0,11.470748,0,102428.0,5.7
tt0099423,1573,Die Hard 2,70000000.0,240031094.0,en,Action,1,Twentieth Century Fox,1990-07-02,R,124.0,18.785984,0,340525.0,7.2
tt0079945,152,Star Trek: The Motion Picture,35000000.0,139000000.0,en,Science Fiction,1,Paramount Pictures,1979-12-06,G,132.0,8.277765,0,82434.0,6.4
tt0102975,174,Star Trek VI: The Undiscovered Country,27000000.0,96900000.0,en,Science Fiction,1,Paramount Pictures,1991-12-05,PG,113.0,5.90057,0,71099.0,7.2
tt0098382,172,Star Trek V: The Final Frontier,30000000.0,70200000.0,en,Science Fiction,1,Paramount Pictures,1989-06-09,PG,107.0,12.308007,0,56501.0,5.5
tt0084726,154,Star Trek II: The Wrath of Khan,12000000.0,96800000.0,en,Action,1,Paramount Pictures,1982-06-03,PG,113.0,7.160236,0,113597.0,7.7
tt0088170,157,Star Trek III: The Search for Spock,18000000.0,87000000.0,en,Science Fiction,1,Paramount Pictures,1984-05-31,PG,105.0,6.197298,0,75489.0,6.7
tt0092007,168,Star Trek IV: The Voyage Home,24000000.0,133000000.0,en,Science Fiction,1,Paramount Pictures,1986-11-25,PG,119.0,12.596956,0,79668.0,7.3
tt0103776,364,Batman Returns,80000000.0,280000000.0,en,Action,1,Warner Bros.,1992-06-19,PG-13,126.0,15.001681,0,276962.0,7.0
tt0096487,11967,Young Guns,13000000.0,44726644.0,en,Crime,1,Morgan Creek Entertainment,1988-08-12,R,107.0,9.905174,0,55323.0,6.9
tt0077631,621,Grease,6000000.0,181813770.0,en,Romance,1,Paramount Pictures,1978-07-07,PG,110.0,7.854899,0,244785.0,7.2
tt0084021,9037,Grease 2,13200000.0,15171476.0,en,Comedy,1,Paramount Pictures,1982-06-11,PG,115.0,14.202364,0,33199.0,4.4
tt0100114,10173,Marked for Death,12000000.0,46044400.0,en,Action,0,Victor & Grais,1990-10-05,R,94.0,5.845712,0,20064.0,6.0
tt0105690,8845,Under Siege,35000000.0,156563139.0,en,Action,1,Warner Bros.,1992-10-08,R,103.0,9.918269,0,77511.0,6.5
tt0073195,578,Jaws,7000000.0,470654000.0,en,Horror,1,Zanuck/Brown Productions,1975-06-18,PG,124.0,19.726114,0,546987.0,8.0
tt0077766,579,Jaws 2,20000000.0,187884007.0,en,Horror,1,Universal Pictures,1978-06-16,PG,116.0,11.21306,0,71246.0,5.8
tt0085750,17692,Jaws 3-D,20500000.0,87987055.0,en,Thriller,1,Universal Pictures,1983-03-16,PG,99.0,16.603041,0,40180.0,3.7
tt0116996,75,Mars Attacks!,70000000.0,101371017.0,en,Comedy,0,Tim Burton Productions,1996-12-12,PG-13,106.0,15.63424,0,211760.0,6.3
tt0115906,13891,Citizen Ruth,3000000.0,153155.0,en,Drama,0,Independent Pictures (II),1996-12-13,R,104.0,2.225234,0,7380.0,7.0
tt0116695,9390,Jerry Maguire,50000000.0,273552592.0,en,Comedy,0,TriStar Pictures,1996-12-06,R,139.0,11.807601,0,245090.0,7.3
tt0093822,378,Raising Arizona,6000000.0,29180280.0,en,Comedy,0,Circle Films,1987-03-01,PG-13,94.0,14.011415,0,128089.0,7.3
tt0116999,9819,Marvin's Room,23000000.0,12803305.0,en,Drama,0,Scott Rudin Productions,1996-12-18,PG-13,98.0,5.307984,0,25976.0,6.7
tt0117571,4232,Scream,14000000.0,173046663.0,en,Crime,1,Dimension Films,1996-12-20,R,111.0,13.326443,0,290120.0,7.3
tt0104691,9361,The Last of the Mohicans,40000000.0,75505856.0,en,Action,0,Morgan Creek Entertainment,1992-09-25,R,112.0,15.228794,0,152771.0,7.7
tt0116250,8818,Evita,55000000.0,141047179.0,en,History,0,Hollywood Pictures,1996-12-14,PG,134.0,6.709803,0,34210.0,6.3
tt0120390,34314,Turbulence,55000000.0,11466088.0,en,Action,1,Metro-Goldwyn-Mayer (MGM),1997-01-09,R,100.0,5.304043,0,10839.0,4.9
tt0119664,8860,Metro,55000000.0,31987563.0,en,Action,0,Touchstone Pictures,1997-01-16,R,117.0,10.519481,0,26040.0,5.5
tt0118928,9619,Dante's Peak,116000000.0,178127760.0,en,Action,0,Universal Pictures,1997-02-07,PG-13,108.0,7.240753,0,82760.0,6.0
tt0119937,26306,Prefontaine,8000000.0,589304.0,en,Drama,0,Hollywood Pictures,1997-01-24,PG-13,106.0,2.93818,0,6896.0,6.8
tt0118548,66,Absolute Power,50000000.0,50068310.0,en,Crime,0,Castle Rock Entertainment,1997-02-14,R,121.0,7.66124,0,51082.0,6.7
tt0120434,11419,Vegas Vacation,25000000.0,36400360.0,en,Comedy,1,Warner Bros.,1997-02-13,PG,93.0,9.304901,0,45419.0,6.0
tt0116922,638,Lost Highway,15000000.0,3675201.0,en,Drama,0,CiBy 2000,1997-01-15,R,134.0,8.449722,0,132614.0,7.6
tt0120036,25624,Rosewood,30000000.0,13130349.0,en,Drama,0,Warner Bros.,1997-02-21,R,140.0,2.899809,0,7500.0,7.2
tt0119008,9366,Donnie Brasco,35000000.0,41954997.0,en,Crime,0,Mandalay Entertainment,1997-02-27,R,127.0,12.201954,0,283157.0,7.7
tt0116743,28005,Kama Sutra - A Tale of Love,3000000.0,4109095.0,en,Drama,0,NDF International,1996-09-11,R,117.0,7.124652,0,9996.0,6.1
tt0119951,9403,Private Parts,28000000.0,41230799.0,en,Comedy,0,Paramount Pictures,1997-03-07,R,109.0,10.928417,0,34146.0,6.9
tt0120053,10003,The Saint,68000000.0,118063304.0,en,Thriller,0,Paramount Pictures,1997-04-03,PG-13,116.0,10.97633,0,62971.0,6.3
tt0119528,1624,Liar Liar,45000000.0,302710615.0,en,Comedy,0,Universal Pictures,1997-03-21,PG-13,86.0,10.102471,0,283364.0,6.9
tt0120094,16052,Selena,20000000.0,60000000.0,en,Drama,0,Q Productions,1997-03-21,PG,127.0,7.390306,0,25782.0,6.8
tt0118972,4477,The Devil's Own,90000000.0,140807547.0,en,Crime,0,Columbia Pictures,1997-03-12,R,107.0,10.675073,0,60517.0,6.2
tt0118829,24662,Cats Don't Dance,32000000.0,3566637.0,en,Animation,0,David Kirschner Productions,1997-03-26,G,75.0,3.406836,0,7091.0,6.9
tt0120389,6499,Turbo: A Power Rangers Movie,10000000.0,17979739.0,en,Action,1,Twentieth Century Fox,1997-03-27,PG,99.0,5.436745,0,8254.0,3.7
tt0118623,50512,Anna Karenina,35000000.0,791830.0,en,Drama,0,Icon Entertainment International,1997-04-04,PG-13,108.0,5.660835,0,5575.0,6.4
tt0118615,9360,Anaconda,45000000.0,136885767.0,en,Adventure,1,Cinema Line Film Corporation,1997-04-11,PG-13,89.0,14.386089,0,97665.0,4.8
tt0118655,816,Austin Powers: International Man of Mystery,16500000.0,67683989.0,en,Science Fiction,1,Capella International,1997-05-02,PG-13,94.0,11.749159,0,223193.0,7.0
tt0118771,2163,Breakdown,36000000.0,50159144.0,en,Drama,0,Dino De Laurentiis Company,1997-05-02,R,95.0,7.926621,0,50147.0,6.9
tt0119116,18,The Fifth Element,90000000.0,263920180.0,en,Adventure,0,Columbia Pictures,1997-05-07,PG-13,126.0,24.30526,0,437757.0,7.7
tt0119578,64802,Love! Valour! Compassion!,2000000.0,2900000.0,de,Drama,0,Krost/Chapin Productions,1997-05-16,R,108.0,1.7442,0,3331.0,7.0
tt0119567,330,The Lost World: Jurassic Park,73000000.0,229074524.0,en,Adventure,1,Universal Pictures,1997-05-23,PG-13,129.0,0.788123,0,382621.0,6.6
tt0118880,1701,Con Air,75000000.0,224012234.0,en,Action,0,Touchstone Pictures,1997-06-01,R,115.0,11.545982,0,278602.0,6.9
tt0120179,1639,Speed 2: Cruise Control,160000000.0,164508066.0,en,Action,1,Blue Tulip Productions,1997-06-13,PG-13,121.0,11.268531,0,75479.0,3.9
tt0117724,49235,Squeeze,500000.0,10300.0,en,Crime,0,Danan/Moreno Films,1997-06-06,R,95.0,0.321515,0,289.0,6.2
tt0118688,415,Batman & Robin,125000000.0,238207122.0,en,Action,1,Warner Bros.,1997-06-20,PG-13,125.0,17.038824,0,236053.0,3.8
tt0119282,11970,Hercules,85000000.0,252712101.0,en,Animation,1,Walt Disney Pictures,1997-06-26,G,93.0,14.048694,0,208840.0,7.3
tt0119738,8874,My Best Friend's Wedding,38000000.0,299288605.0,en,Comedy,0,TriStar Pictures,1997-06-19,PG-13,105.0,4.678572,0,131307.0,6.3
tt0057345,266,Contempt,900000.0,528428.0,fr,Drama,0,Rome Paris Films,1963-10-21,R,103.0,7.543337,0,29328.0,7.6
tt0119094,754,Face/Off,80000000.0,245676146.0,en,Action,0,Permut Presentations,1997-06-27,R,138.0,11.467391,0,352240.0,7.2
tt0119654,607,Men in Black,90000000.0,589390539.0,en,Action,1,Columbia Pictures,1997-07-02,PG-13,98.0,15.781024,0,519924.0,7.3
tt0120133,17834,A Simple Wish,28000000.0,8345056.0,en,Adventure,0,Universal Pictures,1997-07-11,PG,86.0,3.354869,0,5168.0,5.4
tt0118884,686,Contact,90000000.0,171120329.0,en,Drama,0,Warner Bros.,1997-07-11,PG,150.0,14.374866,0,256788.0,7.4
tt0119173,4421,G.I. Jane,50000000.0,48169156.0,en,Action,0,Caravan Pictures,1997-08-22,R,125.0,9.37934,0,73839.0,6.0
tt0082198,9387,Conan the Barbarian,20000000.0,79114085.0,en,Adventure,1,Universal Pictures,1982-04-02,R,129.0,10.52008,0,138497.0,6.9
tt0118887,2142,Cop Land,15000000.0,44862187.0,en,Action,0,Miramax,1997-08-15,R,104.0,9.15931,0,87139.0,6.9
tt0119081,8413,Event Horizon,60000000.0,26673242.0,en,Horror,0,Golar Productions,1997-08-15,R,96.0,11.335072,0,161186.0,6.7
tt0120177,10336,Spawn,40000000.0,87840042.0,en,Action,0,McFarlane Films,1997-07-31,PG-13,96.0,11.366417,0,64466.0,5.3
tt0118570,20737,Air Bud,3000000.0,23144499.0,en,Comedy,1,Walt Disney Pictures,1997-08-01,PG,98.0,9.407128,0,16730.0,5.2
tt0119896,9413,Picture Perfect,19000000.0,44332015.0,en,Comedy,0,3 Arts Entertainment,1997-08-01,PG-13,105.0,4.347079,0,19018.0,5.5
tt0118883,8834,Conspiracy Theory,75000000.0,136982834.0,en,Action,0,Warner Bros.,1997-08-07,R,135.0,14.261798,0,94537.0,6.7
tt0120207,8854,Steel,16000000.0,1686429.0,en,Science Fiction,0,DC Entertainment,1997-08-15,PG-13,97.0,2.890462,0,11363.0,2.9
tt0119675,4961,Mimic,30000000.0,25480490.0,en,Fantasy,1,Dimension Films,1997-08-22,R,105.0,9.128905,0,46571.0,6.0
tt0118571,9772,Air Force One,85000000.0,315156409.0,en,Action,0,Columbia Pictures,1997-07-25,R,124.0,12.173291,0,181633.0,6.5
tt0118531,6072,One Eight Seven,20000000.0,5716080.0,en,Drama,0,Icon Entertainment International,1997-07-29,R,119.0,6.476493,0,22327.0,6.7
tt0099810,1669,The Hunt for Red October,30000000.0,199200000.0,en,Action,1,Paramount Pictures,1990-03-02,PG,134.0,15.91126,0,182322.0,7.6
tt0119488,2118,L.A. Confidential,35000000.0,126216940.0,en,Crime,0,New Regency Productions,1997-09-19,R,138.0,10.989442,0,537222.0,8.2
tt0120102,978,Seven Years in Tibet,70000000.0,131457682.0,en,Adventure,0,Mandalay Entertainment,1997-09-12,PG-13,136.0,11.483493,0,131390.0,7.1
tt0119468,9437,Kiss the Girls,27000000.0,60527873.0,en,Drama,1,Paramount Pictures,1997-10-03,R,115.0,12.235391,0,67187.0,6.6
tt0120524,10351,Wishmaster,5000000.0,15719109.0,en,Horror,1,Image Organization,1997-09-19,R,90.0,5.215107,0,21170.0,5.8
tt0119174,2649,The Game,50000000.0,109423648.0,en,Drama,0,Polygram Filmed Entertainment,1997-09-12,R,129.0,14.825587,0,349560.0,7.8
tt0119123,14289,Fire Down Below,60000000.0,16000000.0,en,Action,0,Warner Bros.,1997-09-05,R,105.0,7.83099,0,16816.0,5.1
tt0120399,10155,U Turn,19000000.0,6682098.0,en,Thriller,0,Phoenix Pictures,1997-10-03,R,125.0,7.923639,0,49649.0,6.8
tt0119349,68924,The Ice Storm,18000000.0,8038061.0,en,Drama,0,Fox Searchlight Pictures,1997-09-27,R,112.0,7.146352,0,53791.0,7.4
tt0118842,2255,Chasing Amy,250000.0,12021272.0,en,Comedy,0,Too Askew Prod. Inc.,1997-04-04,R,113.0,12.311564,0,132858.0,7.2
tt0119164,9427,The Full Monty,3500000.0,257850122.0,en,Comedy,0,Redwave Films,1997-08-13,R,91.0,8.333322,0,99540.0,7.2
tt0119345,3597,I Know What You Did Last Summer,17000000.0,125586134.0,en,Horror,1,Mandalay Entertainment,1997-10-17,R,100.0,7.417157,0,134731.0,5.7
tt0118971,1813,The Devil's Advocate,57000000.0,152944660.0,en,Drama,0,Warner Bros.,1997-10-17,R,144.0,10.920124,0,335867.0,7.5
tt0119906,12628,Playing God,12000000.0,4000000.0,en,Drama,0,Beacon Communications,1997-10-17,R,94.0,9.657642,0,7232.0,5.6
tt0119324,33344,The House of Yes,1500000.0,626057.0,en,Comedy,0,Bandeira Entertainment,1997-10-10,R,85.0,3.974374,0,7645.0,6.6
tt0119177,782,Gattaca,36000000.0,12532777.0,en,Thriller,0,Columbia Pictures,1997-09-07,PG-13,106.0,12.89312,0,283197.0,7.8
tt0119210,10871,Switchback,37000000.0,6482195.0,en,Action,0,Pacific Western,1997-10-31,R,118.0,3.742824,0,12849.0,6.4
tt0083131,10890,Stripes,10000000.0,85300000.0,en,Action,0,Columbia Pictures,1981-06-25,R,106.0,11.341505,0,66347.0,6.9
tt0118689,1281,Bean,18000000.0,251212670.0,en,Comedy,1,Polygram Filmed Entertainment,1997-07-03,PG-13,85.0,12.799853,0,98649.0,6.5
tt0119592,9770,Mad City,50000000.0,10541523.0,en,Action,0,Warner Bros.,1997-11-07,PG-13,114.0,4.909738,0,19278.0,6.3
tt0119832,12616,One Night Stand,24000000.0,2642983.0,en,Drama,0,New Line Cinema,1997-11-14,R,102.0,2.818802,0,6579.0,5.8
tt0119978,11975,The Rainmaker,40000000.0,45916769.0,en,Drama,0,Constellation Entertainment,1997-11-18,PG-13,135.0,6.683398,0,65671.0,7.2
tt0090329,9281,Witness,12000000.0,68706993.0,en,Crime,0,Paramount Pictures,1985-02-08,R,113.0,10.312017,0,87721.0,7.4
tt0120201,563,Starship Troopers,105000000.0,121214377.0,en,Adventure,1,TriStar Pictures,1997-11-06,R,129.0,14.412644,0,271630.0,7.2
tt0107282,19931,The Joy Luck Club,11000000.0,32861136.0,en,Drama,0,Hollywood Pictures,1993-09-08,R,139.0,3.01386,0,15399.0,7.7
tt0120148,10215,Sliding Doors,6000000.0,58000000.0,en,Comedy,0,Intermedia Films,1998-04-23,PG-13,99.0,9.7866,0,64114.0,6.7
tt0119707,9823,Mortal Kombat: Annihilation,30000000.0,51376861.0,en,Action,1,New Line Cinema,1997-11-21,PG-13,95.0,6.532498,0,47815.0,3.7
tt0120382,37165,The Truman Show,60000000.0,264118201.0,en,Comedy,0,Paramount Pictures,1998-06-04,PG,103.0,13.155901,0,953493.0,8.1
tt0119395,4824,The Jackal,60000000.0,159330280.0,en,Action,0,Universal Pictures,1997-11-14,R,124.0,11.131917,0,107640.0,6.4
tt0118617,9444,Anastasia,53000000.0,139804348.0,en,Animation,0,Twentieth Century Fox,1997-11-20,G,94.0,11.911173,0,113227.0,7.2
